Timestamp,Pulse
40,262177
43,262219
44,262275
44,262577
45,262283
46,262257
46,262257
47,261117
48,258395
48,256493
517,255709
519,255215
520,255315
522,256511
523,258121
524,261653
525,261931
526,262283
526,262757
527,261847
1011,262405
1013,262525
1014,262233
1015,262207
1015,262623
1016,260437
1017,257777
1017,256557
1018,255559
1019,255265
1490,255593
1492,256331
1492,258557
1494,261695
1495,262353
1495,262115
1496,262471
1497,262379
1497,262215
1498,262501
1986,262605
1988,262233
1989,262405
1991,260299
1992,257463
1993,255551
1994,255147
1995,254821
1996,255537
1996,256377
2455,258659
2458,261997
2458,262303
2459,262387
2460,262651
2461,262455
2462,262123
2463,262307
2463,262047
2464,262349
2953,261083
2955,260281
2956,256129
2957,255383
2958,255081
2959,254849
2960,255593
2961,257493
2962,259909
2963,262081
3427,262627
3429,262341
3429,262169
3431,262307
3432,262069
3432,262345
3433,262009
3434,262275
3434,260895
3435,257651
3920,256321
3922,255109
3924,254937
3925,255185
3925,256137
3926,258403
3928,261671
3929,262233
3929,262203
3930,261931
4391,261981
4394,261825
4395,262223
4396,262227
4397,262307
4398,262727
4400,260253
4401,256623
4402,255797
4403,254921
4880,254971
4882,255487
4883,257211
4884,258469
4885,262047
4885,261977
4886,262265
4887,261981
4888,262039
4889,262521
5368,262447
5370,262103
5371,262383
5372,262265
5373,259745
5374,257157
5375,255639
5376,255379
5376,255491
5377,255567
5850,256851
5853,258641
5854,261973
5856,261989
5856,262425
5857,262303
5858,261985
5859,262383
5859,262383
5860,262455
6341,262307
6343,262353
6344,258353
6345,256721
6345,255969
6347,255269
6348,255517
6348,255685
6349,257135
6350,258579
6825,262299
6827,262139
6828,261847
6828,262061
6829,262237
6830,262405
6831,262111
6832,262757
6833,262395
6834,261141
7311,258533
7313,256707
7314,255717
7315,255299
7316,254933
7317,256469
7318,258117
7319,260647
7319,262191
7320,262451
7792,262493
7793,262571
7794,262325
7795,262097
7795,262287
7796,262433
7797,261833
7798,260945
7799,257819
7800,256573
8274,255337
8276,255299
8277,255857
8278,256473
8278,257513
8279,262019
8280,262307
8281,262405
8282,262311
8282,262257
8770,262357
8772,262245
8773,261913
8774,262261
8775,262173
8776,260365
8777,257601
8777,255881
8778,255349
8779,254913
9247,255445
9249,256447
9250,258683
9252,262019
9252,262459
9253,262013
9254,262547
9255,262547
9255,262291
9256,262127
9739,262181
9741,262303
9742,260769
9743,258525
9744,256549
9744,255177
9745,255223
9746,255123
9746,255281
9747,256615
10218,261343
10220,262475
10221,262333
10222,262497
10223,262287
10224,262085
10224,261581
10225,262051
10226,262425
10226,262143
10704,260923
10705,257455
10706,255889
10707,255165
10708,254803
10710,255039
10712,255857
10714,258055
10716,261499
10716,262601
11181,262191
11182,262353
11183,262127
11184,262479
11185,262233
11186,262215
11186,262131
11187,261855
11188,260345
11189,256457
11672,255525
11674,255197
11675,254829
11676,255407
11677,256787
11678,259019
11678,261833
11679,262111
11680,262571
11680,262357
12162,261939
12164,262069
12165,262321
12166,262131
12166,262089
12167,262039
12168,258697
12168,256687
12169,255811
12170,255181
12641,255765
12643,256137
12644,257051
12645,258989
12645,262497
12646,262195
12647,261729
12648,262203
12649,261825
12650,261935
13127,262039
13129,262001
13130,262115
13131,260407
13132,259565
13133,256629
13134,255663
13134,255781
13135,255365
13135,255899
13615,258353
13616,258817
13617,262279
13618,262203
13619,262023
13620,262157
13621,262149
13621,262077
13622,262383
13623,262387
14095,262291
14097,260995
14098,258859
14099,256569
14099,255961
14100,255617
14101,255265
14102,256401
14103,257999
14104,261717
14585,262027
14587,262043
14588,262257
14589,262237
14589,262341
14590,262061
14591,262291
14592,262669
14593,262459
14593,260689
15061,257819
15063,256205
15064,255541
15065,254875
15066,255463
15067,256451
15068,258223
15069,261863
15070,262001
15071,262371
15550,262177
15552,262157
15553,262311
15554,262215
15554,262455
15555,262631
15556,262283
15557,260391
15558,256633
15558,255475
16036,255131
16038,254899
16039,255437
16040,256565
16041,258679
16042,261985
16042,262303
16043,262219
16044,262345
16045,262559
16528,262353
16529,262249
16530,262123
16532,262241
16532,261523
16534,260147
16534,256175
16535,255681
16536,255055
16537,254699
16999,255961
17000,257245
17001,259757
17002,262505
17003,262177
17004,262211
17004,262685
17005,262395
17005,262379
17006,262185
17497,262173
17499,262195
17500,260983
17502,257291
17502,255995
17503,254993
17504,254745
17504,255113
17505,256033
17506,258713
17996,261557
17998,262143
17999,262651
17999,262357
18000,262169
18001,262061
18002,262161
18002,261925
18003,262215
18004,262487
18457,260379
18459,256657
18460,255735
18462,254807
18463,255043
18464,255151
18465,257161
18465,258767
18466,261611
18467,262001
18945,261989
18947,261917
18948,262233
18948,261783
18949,262261
18950,262215
18951,262433
18951,261875
18952,259757
18953,257065
19426,255857
19428,255379
19429,255541
19429,255973
19430,257353
19431,258683
19432,262219
19432,261917
19433,262215
19434,262249
19910,261989
19912,261981
19913,262093
19914,262031
19915,262265
19916,262333
19917,257911
19918,256729
19919,255793
19920,255601
20399,255811
20400,255751
20401,256893
20403,260723
20404,261931
20404,261947
20405,262287
20406,262219
20406,262161
20407,262325
20884,262191
20885,262237
20886,262555
20887,260869
20888,258515
20889,257177
20890,255941
20891,255365
20892,255127
20893,255509
21369,257945
21371,260583
21372,262181
21373,262089
21373,262097
21374,262107
21375,262311
21375,262421
21376,262321
21377,262269
21850,262739
21852,260739
21853,257861
21854,256359
21855,255249
21856,254997
21856,255605
21857,256499
21857,257781
21858,262051
22338,261749
22339,262399
22340,262487
22341,261943
22342,262479
22343,262543
22344,262505
22344,262555
22345,262051
22346,260155
22822,257807
22824,255717
22825,255361
22826,254975
22827,255453
22828,256393
22829,258445
22829,261955
22830,262227
22831,262219
23312,262539
23314,262555
23314,262303
23315,262693
23316,262119
23317,262245
23317,260919
23318,258277
23319,256121
23319,255365
23782,254859
23784,254959
23785,255463
23786,257451
23787,259695
23788,262433
23788,262311
23789,262539
23790,262315
23791,262173
24283,261825
24285,262093
24286,262139
24287,262085
24288,261071
24288,258449
24289,255911
24290,255253
24290,254921
24291,255017
24759,255781
24761,257425
24762,261717
24763,262199
24763,262425
24764,262089
24765,262409
24765,262173
24766,261973
24767,262051
25248,262349
25249,262139
25250,260731
25251,257299
25252,255815
25253,255327
25254,255123
25254,255881
25255,256171
25256,259355
25722,261817
25724,262199
25725,262345
25726,262287
25726,262177
25727,262131
25728,262707
25728,262315
25729,261837
25730,262253
26210,260345
26212,256963
26213,256125
26214,255365
26215,255861
26215,255713
26216,256893
26217,258827
26218,262501
26222,261879
26701,262103
26703,262299
26704,262303
26705,261901
26706,262275
26706,262367
26707,262589
26708,261809
26709,260081
26710,257047
27194,255349
27195,255499
27196,255467
27197,255773
27198,256679
27198,258733
27199,262287
27200,262149
27201,262143
27201,262257
27673,262123
27675,261893
27676,262279
27676,262567
27677,262395
27678,262483
27678,258339
27679,256595
27680,255559
27681,255169
28164,255135
28166,255601
28167,257837
28167,260445
28168,262195
28169,262161
28169,262181
28170,262467
28171,262367
28172,262513
28632,262975
28633,262023
28634,262173
28636,260475
28636,258247
28637,255983
28638,255201
28639,255135
28639,255337
28640,256477
29124,258151
29125,261377
29127,262143
29127,262203
29128,262597
29129,262845
29129,262241
29130,262211
29131,262257
29132,262191
29596,261557
29597,258209
29598,257673
29599,255747
29600,254837
29601,254673
29602,255499
29603,256415
29604,258389
29605,262455
30099,262795
30100,262643
30101,262283
30102,262371
30103,262149
30104,262123
30104,262035
30105,262307
30106,261103
30106,258255
30578,255739
30581,255449
30582,255005
30583,255119
30584,255889
30585,257879
30586,261939
30587,262169
30587,262203
30588,262181
31064,262127
31066,261997
31067,262173
31067,262379
31068,262333
31069,262073
31070,260957
31071,257409
31072,255773
31072,255303
31546,255537
31547,255521
31548,256225
