time,pulse
8e-06,285
0.016444,324
0.03298,404
0.049516,483
0.066052,541
0.0826,570
0.099132,573
0.115676,555
0.13226,523
0.148844,485
0.16542,445
0.182,408
0.198596,376
0.21518,350
0.231764,331
0.24834,320
0.26492,325
0.2815,376
0.298092,486
0.314676,652
0.33126,841
0.34784,974
0.36442,974
0.381004,974
0.397588,974
0.414172,974
0.430768,950
0.447352,791
0.46394,620
0.480524,458
0.497108,321
0.513708,218
0.530284,159
0.546868,143
0.563452,166
0.580036,217
0.596636,286
0.613212,357
0.629804,417
0.646388,462
0.662972,489
0.679572,493
0.696148,481
0.71274,459
0.729324,433
0.745908,406
0.762492,381
0.779076,358
0.795668,342
0.812252,330
0.828836,323
0.845412,323
0.862012,337
0.878604,387
0.895196,493
0.91178,654
0.928364,844
0.944944,974
0.961532,974
0.978124,974
0.994708,974
1.011292,974
1.027924,974
1.044564,843
1.061196,671
1.077828,505
1.094464,362
1.1111,253
1.127732,182
1.144364,153
1.161,164
1.177628,207
1.19426,268
1.210892,339
1.227528,406
1.24416,459
1.260796,493
1.27742,504
1.29406,497
1.3107,477
1.32734,448
1.343972,415
1.360608,385
1.377244,359
1.393884,341
1.410516,327
1.427152,319
1.443788,314
1.460428,327
1.47706,373
1.4937,472
1.51034,626
1.52698,805
1.543604,968
1.56024,974
1.576876,974
1.593516,974
1.61014,974
1.626776,921
1.643412,764
1.660052,599
1.676684,445
1.69332,318
1.709956,218
1.726596,158
1.743228,137
1.75986,156
1.776488,204
1.793124,269
1.809756,338
1.826388,398
1.84302,444
1.859652,472
1.876284,480
1.892916,472
1.909556,454
1.926196,429
1.942828,401
1.959452,374
1.976088,348
1.992716,331
2.00934,321
2.025964,316
2.042604,314
2.059244,318
2.075884,345
2.092516,416
2.109152,543
2.125788,713
2.142428,884
2.159052,974
2.175688,975
2.192324,974
2.208964,974
2.225596,925
2.242236,775
2.258876,617
2.275516,468
2.29214,340
2.308776,241
2.325412,173
2.342052,144
2.358684,151
2.37532,192
2.391956,254
2.408596,326
2.425228,392
2.441852,447
2.458476,480
2.475116,494
