time,pulse
8e-06,348
0.016444,317
0.03298,336
0.049516,366
0.066052,392
0.0826,415
0.099132,452
0.115676,524
0.13226,643
0.148844,791
0.16542,944
0.18202,974
0.198612,974
0.215196,973
0.23178,974
0.248364,973
0.264948,924
0.281532,786
0.298124,648
0.314708,522
0.331292,417
0.347888,337
0.364484,286
0.381068,270
0.397652,284
0.414236,322
0.430832,373
0.447428,425
0.464012,468
0.480588,495
0.497172,507
0.513772,503
0.530364,488
0.546948,464
0.563532,435
0.580116,409
0.596712,388
0.613308,370
0.6299,364
0.646484,363
0.66306,363
0.679656,361
0.696252,361
0.712852,363
0.729436,364
0.74602,374
0.762616,411
0.779212,495
0.795796,624
0.81238,780
0.828964,929
0.84556,973
0.862156,973
0.878756,974
0.89534,973
0.911924,911
0.928524,787
0.945116,656
0.961708,535
0.978292,430
0.994876,348
1.011476,289
1.028116,264
1.044748,270
1.06138,304
1.07802,354
1.094668,413
1.1113,470
1.127932,514
1.144572,535
1.161212,535
1.177852,519
1.194484,494
1.21112,463
1.227748,432
1.244388,405
1.26102,386
1.277656,372
1.294292,363
1.310932,359
1.327564,360
1.3442,364
1.360836,364
1.377476,371
1.394108,393
1.410748,444
1.427388,540
1.444028,677
1.46066,825
1.477296,948
1.493916,973
1.510556,973
1.527188,974
1.543828,921
1.56046,809
1.5771,687
1.593732,566
1.610364,458
1.626996,366
1.643636,300
1.660268,260
1.6769,249
1.693532,269
1.710172,309
1.726804,362
1.743436,417
1.760068,462
1.776708,490
1.79334,498
1.809972,487
1.826608,464
1.843244,435
1.859876,404
1.876508,382
1.893148,378
1.909788,387
1.92642,401
1.943052,418
1.959688,432
1.97632,442
1.992956,445
2.009588,446
2.026224,441
2.042852,434
2.059484,432
2.076116,458
2.092752,528
2.109388,650
2.126028,801
2.14266,940
2.1593,973
2.17594,974
2.19258,974
2.209212,974
2.225848,941
2.242488,822
2.259124,697
2.275756,576
2.292396,469
2.309028,381
2.325668,317
2.3423,280
2.358936,270
2.375572,287
2.392212,320
2.408836,359
2.42546,401
2.442088,436
2.458724,463
2.475356,477
2.491988,474
2.50862,460
2.52526,436
2.541884,409
2.558508,383
2.575152,363
2.59178,347
2.608404,339
2.625028,342
2.641664,354
2.658296,368
2.674932,378
2.691564,389
2.7082,396
2.724836,400
2.741476,409
2.758108,440
2.774744,510
2.79138,623
2.80802,753
2.824652,863
2.841288,929
2.857924,935
2.874564,888
2.891196,804
2.907832,700
2.924472,596
2.941116,496
2.95774,416
2.974376,352
2.991012,305
3.007652,276
3.024276,270
3.040912,282
3.057548,313
3.074188,358
3.090812,409
3.107436,456
3.124064,489
3.1407,504
3.157332,503
3.173956,487
3.190596,464
3.207236,433
3.223868,407
3.240492,387
3.257128,372
3.273772,363
3.290396,356
3.307028,351
3.323664,347
3.3403,341
3.356932,333
3.373564,325
3.3902,320
3.406828,317
3.423468,328
3.440092,370
3.456728,458
3.473364,582
3.490004,723
3.506636,842
3.523272,909
3.539908,913
3.556548,857
3.573172,762
3.589812,648
3.606452,535
3.623092,438
3.639724,364
3.65636,307
3.672996,271
3.689636,255
3.706268,259
3.722904,284
3.73954,325
3.75618,378
3.772804,433
3.789428,477
3.806052,506
3.822692,517
3.839324,514
3.855964,499
3.872588,479
3.889228,457
3.905852,439
3.922476,425
3.939112,415
3.955756,406
3.97238,399
3.989004,391
4.005644,379
4.022284,369
4.038916,363
4.055548,362
4.072184,372
4.088812,408
4.105452,480
4.122084,589
4.138724,717
4.155364,832
4.172004,911
4.188636,940
4.205276,920
4.221916,859
4.238556,768
4.25518,661
4.271816,544
4.288456,434
4.3051,340
4.321724,266
4.33836,219
4.355,205
4.371628,224
4.388252,269
4.404888,336
4.421524,417
4.438164,502
4.454788,581
4.47142,638
4.488056,658
4.504692,640
4.521316,591
4.537948,516
4.55458,437
4.57122,362
4.587844,296
4.604468,247
4.621104,220
4.637732,218
4.654356,241
4.67098,285
4.687616,342
4.704268,396
4.7209,446
4.737532,501
4.754168,577
4.7708,677
4.787428,788
4.804052,882
4.820688,940
4.837324,948
4.853964,909
4.870596,833
4.887232,734
4.903868,629
4.920508,530
4.93714,442
4.953776,374
4.970412,326
4.987052,301
5.003684,298
5.02032,318
5.036956,359
5.053588,410
5.070228,457
5.086868,497
5.103496,522
5.12014,530
5.136772,522
5.153404,500
5.170036,474
5.186676,446
5.203308,422
5.21994,402
5.236564,384
5.253204,372
5.269836,368
5.286468,365
5.303104,365
5.319732,361
5.336356,361
5.35298,366
5.369616,376
5.386252,405
5.402884,472
5.419516,581
5.436156,719
5.452796,853
5.469436,951
5.486068,973
5.502704,972
5.519348,903
5.53598,806
5.55262,695
5.569256,586
5.5859,489
5.60254,417
5.619172,364
5.635808,323
5.652444,297
5.669084,292
5.685708,310
5.702348,344
5.718988,384
5.73562,423
5.752244,454
5.76888,472
5.785516,474
5.802148,464
5.818772,445
5.835408,423
5.852044,400
5.868676,384
5.8853,373
5.90194,367
5.918572,365
5.935204,362
5.951828,365
5.968468,366
5.985092,365
6.001732,362
6.018364,360
6.034988,366
6.051632,398
6.068276,470
6.0849,587
6.101524,729
6.118172,858
6.134812,948
6.151436,973
6.168076,955
6.184716,887
6.201356,788
6.21798,679
6.23462,576
6.25126,485
6.2679,408
6.28454,350
6.301164,311
6.317804,294
6.334444,303
6.351084,335
6.367708,383
6.384352,434
6.400992,482
6.417628,517
6.43426,536
6.4509,536
6.46754,519
6.48418,492
6.500812,463
6.517448,436
6.534088,415
6.550732,400
6.567356,390
6.583996,385
6.600636,385
6.617276,388
6.6339,391
6.65054,396
6.667172,409
6.683804,440
6.700436,507
6.717072,617
6.733708,753
6.750348,887
6.766972,973
6.783604,974
6.800232,973
6.816868,973
6.8335,882
6.850124,774
6.866756,665
6.883396,563
6.900028,472
6.91666,395
6.9333,342
6.94994,316
6.966564,318
6.983188,345
6.999824,390
7.016468,441
7.033092,486
7.049732,517
7.066372,532
7.08302,529
7.099652,514
7.116276,491
7.13292,463
7.149564,440
7.166196,419
7.182836,400
7.199472,390
7.216116,388
7.232756,388
7.24938,391
7.26602,389
7.28266,387
7.2993,384
7.315924,384
7.332564,388
7.349204,408
7.365836,464
7.38246,569
7.3991,715
7.41574,865
7.43238,973
7.449004,973
7.46564,973
7.482276,973
7.498916,940
7.51554,842
7.532184,733
7.54882,628
7.56546,533
7.582084,449
7.598708,384
7.615348,339
7.63198,318
7.64862,321
7.66526,346
7.681884,384
7.698524,429
7.715148,474
7.731772,510
7.748412,528
7.765052,529
7.781676,517
7.798316,495
