time,pulse
8e-06,971
0.016444,971
0.03298,971
0.049516,972
0.066052,971
0.0826,971
0.099132,972
0.115676,971
0.13226,830
0.148836,649
0.165412,481
0.181992,349
0.198588,267
0.215172,237
0.231748,249
0.248332,293
0.264916,353
0.2815,414
0.298092,461
0.314676,490
0.33126,501
0.347844,496
0.364428,482
0.381012,462
0.397596,439
0.41418,414
0.43076,391
0.44734,374
0.463932,363
0.480516,358
0.4971,357
0.513696,360
0.530276,372
0.54686,407
0.563444,487
0.580028,626
0.596604,813
0.613188,972
0.62978,971
0.646364,972
0.662948,972
0.679532,972
0.696128,971
0.712716,972
0.7293,972
0.745884,972
0.762468,826
0.779068,631
0.79566,460
0.812244,332
0.828828,256
0.845404,233
0.862008,255
0.878604,306
0.895196,369
0.91178,429
0.928364,474
0.944948,502
0.961532,509
0.978124,500
0.994708,476
1.011292,446
1.027924,414
1.044564,385
1.061196,363
1.077828,350
1.094464,343
1.1111,343
1.127732,355
1.144364,396
1.161004,488
1.177644,645
1.194276,858
1.210908,972
1.227544,972
1.244172,972
1.260804,972
1.277436,972
1.294072,972
1.3107,972
1.327332,972
1.343956,972
1.360592,972
1.377228,972
1.393868,907
1.4105,705
1.42714,537
1.44378,422
1.46042,369
1.477052,366
1.493688,398
1.510324,447
1.526964,497
1.543588,534
1.560228,548
1.57686,544
1.5935,529
1.610124,505
1.62676,477
1.643396,456
1.660036,442
1.676668,427
1.6933,414
1.709932,405
1.726572,400
1.743204,400
1.759836,416
1.77646,473
1.7931,600
1.809732,799
1.826364,972
1.843,972
1.859644,972
1.876276,972
1.892908,972
1.909544,972
1.926188,972
1.94282,972
1.959452,972
1.976088,972
1.992716,943
2.00934,703
2.025964,479
2.042604,304
2.059244,187
2.075884,137
2.092516,139
2.109152,176
2.125788,231
2.142428,287
2.15906,333
2.175696,362
2.192332,375
2.208972,372
2.225604,357
2.24224,335
2.258876,310
2.275516,290
2.29214,278
2.30878,271
2.325412,265
2.342052,269
2.358684,279
2.37532,294
2.391956,314
2.408588,353
2.425212,437
2.44184,586
2.45846,791
2.4751,972
2.491724,972
2.508348,972
2.524984,972
2.541612,972
2.558236,972
2.574876,972
2.591512,972
2.60814,972
2.624764,763
2.641396,556
2.658036,365
2.674676,209
2.691316,103
2.707948,54
2.724532,60
2.741116,106
2.757756,175
2.77438,251
2.791004,319
2.807636,370
2.824276,403
2.840908,420
2.85754,421
2.874176,414
2.890804,398
2.907436,374
2.92406,346
2.940696,320
2.95734,296
2.973972,276
2.990604,264
3.00724,257
3.023884,253
3.040508,249
3.057132,248
3.073768,258
3.090404,304
3.107044,407
3.123668,573
3.140304,783
3.156944,972
3.173588,972
3.190228,972
3.206868,972
3.223504,972
3.240132,972
3.256764,971
3.2734,816
3.29004,663
3.306668,513
3.3233,376
3.33994,265
3.356572,184
3.373212,142
3.389844,139
3.40648,173
3.4231,228
3.439732,283
3.456356,328
3.472988,354
3.48962,362
3.50626,353
3.522884,332
3.539516,304
3.556156,271
3.572796,240
3.58942,213
3.606044,195
3.62268,186
3.639308,187
3.655932,193
3.672556,207
3.689192,224
3.705828,242
3.722468,259
3.7391,271
3.755736,281
3.772376,291
3.78902,306
3.805652,345
3.822288,433
3.838924,583
3.855556,776
3.87218,961
3.888816,971
3.905452,972
3.922092,972
