Epoch,D Loss,G Loss
1,1.4146511554718018,0.6516247987747192
2,4.928345680236816,5.714277744293213
3,1.9432110786437988,2.92553973197937
4,2.4512970447540283,0.2278534471988678
5,1.256826639175415,0.8532912135124207
6,0.7927050590515137,1.7046902179718018
7,0.8556909561157227,2.9009692668914795
8,0.9814087748527527,4.976837635040283
9,0.9345754981040955,2.9854578971862793
10,0.831743061542511,5.868384838104248
11,0.518699049949646,5.196308612823486
12,0.2758650779724121,5.183128356933594
13,1.2976537942886353,1.5301746129989624
14,0.8402199149131775,3.8707261085510254
15,0.5496212244033813,3.8339290618896484
16,0.277104914188385,6.580482006072998
17,0.5317519903182983,4.2277092933654785
18,1.103624701499939,2.149531364440918
19,1.3332774639129639,10.03654670715332
20,0.46327441930770874,9.82844066619873
21,0.565508246421814,8.166158676147461
22,0.3667430877685547,9.740970611572266
23,0.5530115365982056,4.77151346206665
24,0.7585419416427612,2.8406994342803955
25,0.3526269197463989,6.5041069984436035
26,0.33319729566574097,8.334779739379883
27,0.4712292551994324,8.609167098999023
28,0.44836002588272095,7.741479396820068
29,0.4029746353626251,7.661919593811035
30,0.4861505627632141,8.630860328674316
31,0.3618309199810028,9.00354290008545
32,0.7869718670845032,4.273895740509033
33,0.30556100606918335,11.0022554397583
34,0.34914323687553406,14.156899452209473
35,0.4011668860912323,7.217670917510986
36,0.3726995587348938,15.133102416992188
37,0.31528931856155396,15.99398136138916
38,0.6226683855056763,9.04554271697998
39,0.4206882119178772,10.69003963470459
40,0.3180542290210724,17.171226501464844
41,0.20752108097076416,20.638168334960938
42,0.24950581789016724,18.285341262817383
43,0.14455047249794006,12.561334609985352
44,0.10124893486499786,14.466327667236328
45,1.0043904781341553,6.982288837432861
46,0.36656007170677185,8.680898666381836
47,0.21206870675086975,18.64977264404297
48,0.22576257586479187,21.87217903137207
49,0.3392733633518219,19.617462158203125
50,0.5786191821098328,15.951408386230469
51,0.6077405214309692,7.398220539093018
52,0.1867637187242508,28.432044982910156
53,0.2591293454170227,25.030967712402344
54,0.3571859896183014,21.355243682861328
55,0.08317079395055771,28.00571632385254
56,0.7720791101455688,11.331755638122559
57,0.07316972315311432,39.9123420715332
58,0.2035374790430069,20.33384895324707
59,0.29941678047180176,37.714942932128906
60,0.2302740514278412,44.24247360229492
61,0.3355734944343567,40.56440353393555
62,0.18450379371643066,53.10709762573242
63,0.18176396191120148,25.579986572265625
64,0.2650434970855713,17.2643985748291
65,0.10188489407300949,40.2674446105957
66,0.6962119340896606,16.93688201904297
67,0.14460015296936035,28.97401237487793
68,0.11688945442438126,27.574628829956055
69,0.12752129137516022,30.824932098388672
70,0.4490515887737274,7.266780376434326
71,0.07681825757026672,26.674602508544922
72,0.286126971244812,8.461957931518555
73,0.18532614409923553,16.675264358520508
74,0.13679194450378418,20.57354736328125
75,0.23579341173171997,20.45313262939453
76,0.25312501192092896,18.57529067993164
77,0.08495689183473587,22.368743896484375
78,0.43271660804748535,7.181180000305176
79,0.07212904095649719,24.844335556030273
80,0.15078966319561005,9.83769702911377
81,0.041389159858226776,30.30329704284668
82,0.09944747388362885,31.906660079956055
83,0.6850631237030029,31.39386558532715
84,0.3799790143966675,37.32603073120117
85,0.1574019491672516,35.05579376220703
86,0.2750818729400635,40.737159729003906
87,0.033969517797231674,38.36521530151367
88,0.26006945967674255,19.562335968017578
89,0.3264811933040619,41.62096405029297
90,0.150387242436409,38.08375549316406
91,0.24901486933231354,49.86054611206055
92,0.12563148140907288,30.438135147094727
93,0.5434831976890564,33.330360412597656
94,0.12853100895881653,26.001361846923828
95,0.11472467333078384,26.47553253173828
96,0.06916658580303192,7.112240791320801
97,0.1356954574584961,34.98435974121094
98,0.5825979113578796,4.691833019256592
99,0.11650495231151581,15.125157356262207
100,0.1756225824356079,45.52683639526367
101,0.03732772916555405,47.915313720703125
102,0.09717264771461487,58.10319519042969
103,0.1036030501127243,66.01225280761719
104,0.1097092479467392,38.13838577270508
105,0.12853001058101654,57.0500602722168
106,0.11086755245923996,72.8898696899414
107,0.26532554626464844,81.19133758544922
108,0.4971579611301422,38.29092788696289
109,0.12316465377807617,71.40351104736328
110,0.0910930410027504,65.13924407958984
111,0.036953967064619064,61.79379653930664
112,0.6161046624183655,16.800342559814453
113,0.09483520686626434,57.04052734375
114,0.03926469013094902,54.211219787597656
115,0.1587563455104828,13.792231559753418
116,0.07074768841266632,36.09917449951172
117,0.12087462842464447,47.43089294433594
118,0.1262844204902649,40.561214447021484
119,0.11115273833274841,47.61809539794922
120,3.661996841430664,32.7245979309082
121,0.1961851269006729,30.378780364990234
122,0.19875666499137878,21.238237380981445
123,1.3526495695114136,5.008839130401611
124,0.059679917991161346,17.71965217590332
125,0.0708729475736618,8.610644340515137
126,0.09445913136005402,30.1142578125
127,0.35381001234054565,12.69416332244873
