id,date,validDuration,noiseDuration,fitDuration,walkingDuration,powerLeft,eyeMoveHorizontal,eyeMoveVertical,eyeMoveBigHorizontal,eyeMoveBigVertical,headMoveVerticalCount,headMoveHorizontalCount,walkingVibrationRightX,walkingVibrationLeftX,walkingVibrationRightY,walkingVibrationLeftY,walkingVibrationRightZ,walkingVibrationLeftZ,landingStrengthRightMaxAvg,landingStrengthLeftMaxAvg,slopeXAvg,slopeYAvg,slopeXStd,slopeYStd,highSpeedStepsNum,middleSpeedStepsNum,lowSpeedStepsNum,ultraLowSpeedStepsNum,nptAvgWeak,weakBlinkSpeedAvg,weakBlinkSpeedStd,weakBlinkStrengthAvg,weakBlinkStrengthStd,weakBlinkCount,weakBlinkSwarmCount,weakBlinkIntervalAvg,weakBlinkIntervalCount,nptAvgStrong,strongBlinkSpeedAvg,strongBlinkSpeedStd,strongBlinkStrengthAvg,strongBlinkStrengthStd,strongBlinkCount,strongBlinkSwarmCount,strongBlinkIntervalAvg,strongBlinkIntervalCount
0,2024-02-21T20:40:59+0900,60,27,60,10,5,37.0,3.0,80.0,0.0,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,8.32,6.9,10.72,5,0,3,3,0.05,163.0,35.6,98.0,51.0,0,0,15.0,0,0.04,146.0,27.0,84.0,32.2,0,0,14.6,0

