Timestamp,HeartRate
586,58
1553,58
2520,58
3501,58
4430,58
5430,58
6395,58
7368,58
8357,58
9308,58
10239,58
11236,58
12214,58
13179,58
14162,58
15118,58
16053,58
17054,58
18020,58
19014,58
19965,58
20927,58
21860,58
22863,58
23838,58
24819,58
25774,58
26738,58
27665,58
28672,58
29668,58
30621,58
31578,58
32546,58
33475,58
34485,58
35476,58
36424,58
37392,58
38360,58
39287,58
40298,58
41280,58
42235,58
43204,58
44171,58
45105,58
46135,58
47081,58
48049,58
49012,58
49986,58
50913,58
51939,58
52885,58
53853,58
54818,58
55789,58
56722,58
57741,58
58695,58
59662,58
