time,pulse
8e-06,509
0.00044,506
0.000872,504
0.001304,500
0.001784,497
0.002264,495
0.002736,492
0.003224,489
0.00702,457
0.013972,432
0.021616,425
0.02926,418
0.036904,423
0.044552,424
0.052196,429
0.05984,433
0.067484,436
0.075132,442
0.082776,443
0.09042,450
0.098064,451
0.105712,458
0.114052,460
0.122392,466
0.130732,468
0.139072,475
0.147412,475
0.155752,483
0.164092,483
0.172432,489
0.180772,489
0.189112,493
0.197452,492
0.205792,496
0.214132,492
0.222472,493
0.230812,488
0.239152,487
0.247492,480
0.255832,478
0.264172,470
0.272512,468
0.280852,460
0.289192,458
0.297532,451
0.305872,449
0.314212,443
0.322552,442
0.330892,436
0.339232,437
0.347572,433
0.355912,435
0.364252,431
0.372592,434
0.380936,430
0.389272,432
0.397612,429
0.405952,430
0.414292,425
0.422632,426
0.430972,423
0.439316,428
0.447652,426
0.455992,430
0.464332,430
0.472672,434
0.481012,435
0.489352,442
0.497692,447
0.506032,461
0.514372,473
0.522712,496
0.531052,520
0.539392,555
0.547732,587
0.556072,625
0.564412,657
0.572752,691
0.581092,715
0.589432,738
0.597772,748
0.606112,756
0.614452,754
0.622792,750
0.631132,735
0.639472,722
0.647812,699
0.656152,679
0.664492,654
0.672832,632
0.681172,604
0.689512,583
0.697852,558
0.706192,540
0.714532,518
0.722872,503
0.731212,485
0.739552,475
0.747892,461
0.756232,454
0.764572,445
0.772912,442
0.781252,437
0.789592,438
0.797932,437
0.806272,442
0.814612,445
0.822952,454
0.831292,458
0.839632,466
0.847972,470
0.856312,477
0.864652,479
0.872992,486
0.881332,487
0.889672,491
0.898012,489
0.906352,490
0.914692,487
0.923032,488
0.931372,484
0.939712,482
0.948052,477
0.956392,474
0.964732,468
0.973072,466
0.981412,460
0.989752,459
0.998092,453
1.006432,451
1.015464,448
1.0245,444
1.033536,441
1.042572,438
1.051604,437
1.06064,433
1.069676,435
1.078712,431
1.087744,432
1.09678,429
1.105816,430
1.114852,427
1.123884,428
1.13292,429
1.141956,428
1.150996,431
1.160024,430
1.16906,434
1.178096,434
1.187132,439
1.196164,439
1.2052,446
1.214236,447
1.223272,455
1.232304,465
1.24134,479
1.250376,500
1.259412,527
1.268444,563
1.27748,600
1.286516,644
1.295552,683
1.304592,725
1.31362,757
1.322656,784
1.331692,800
1.340724,806
1.34976,804
1.358796,791
1.367832,774
1.376864,748
1.3859,722
1.394936,688
1.403972,661
1.413004,628
1.42204,601
1.431076,573
1.440112,550
1.449144,528
1.458188,507
1.467216,491
1.476252,473
1.485284,463
1.49432,450
1.503356,446
1.512392,437
1.521424,435
1.53046,432
1.539496,436
1.548532,440
1.557564,446
1.5666,456
1.575636,462
1.584672,473
1.593704,478
1.60274,487
1.61178,489
1.620812,494
1.629844,494
1.63888,496
1.647916,495
1.656952,494
1.665984,494
1.67502,488
1.684056,486
1.693092,478
1.702124,474
1.71116,466
1.720196,463
1.729232,455
1.738264,451
1.7473,446
1.756336,443
1.765372,441
1.774404,438
1.78344,439
1.792476,437
1.801512,440
1.810544,436
1.81958,438
1.828616,434
1.837652,435
1.846684,433
1.85572,433
1.864756,434
1.873792,434
1.882824,436
1.89186,436
1.900896,439
1.909932,438
1.918964,442
1.928,442
1.937036,448
1.946072,453
1.955104,467
1.96414,484
1.973176,507
1.982212,541
1.991244,577
2.00028,621
2.009316,662
2.018352,707
2.027384,743
2.03642,777
2.045456,796
2.054492,810
2.063524,811
2.07256,803
2.081596,787
2.090632,763
2.099664,736
2.1087,703
2.117736,673
2.126772,638
2.135804,609
2.14484,575
2.153876,548
2.162912,519
2.171944,495
