Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
449434528,2024/04/08,906.0,1033.0,906.0,1033.0,nan,nan,-0.01511,0.30227,-0.9531,nan,nan,nan,5.358,nan,drunk
449451183,2024/04/08,905.0,1032.0,905.0,1032.0,nan,nan,-0.01503,0.30205,-0.95317,nan,nan,nan,5.365,nan,drunk
449467838,2024/04/08,905.0,1027.0,905.0,1027.0,nan,nan,-0.01558,0.30068,-0.9536,nan,nan,nan,5.384,nan,drunk
449484492,2024/04/08,908.0,1032.0,908.0,1032.0,nan,nan,-0.0149,0.30278,-0.95295,nan,nan,nan,5.419,nan,drunk
449501147,2024/04/08,915.0,1052.0,915.0,1052.0,nan,nan,-0.01306,0.30965,-0.95076,nan,nan,nan,5.448,nan,drunk
449517802,2024/04/08,912.0,1046.0,912.0,1046.0,nan,nan,-0.01296,0.30811,-0.95126,nan,nan,nan,5.448,nan,drunk
449534456,2024/04/08,908.0,1050.0,908.0,1050.0,nan,nan,-0.01481,0.31108,-0.95027,nan,nan,nan,5.386,nan,drunk
449551110,2024/04/08,681.0,683.0,681.0,683.0,nan,nan,-0.09324,0.19326,-0.97671,nan,nan,nan,5.413,nan,drunk
449567765,2024/04/08,681.0,587.0,681.0,683.0,680.0,490.0,-0.09285,0.194,-0.9766,-0.22673,0.12377,-0.96606,5.413,5.702,drunk
449584420,2024/04/08,580.0,471.0,524.0,481.0,637.0,461.0,-0.14763,0.1264,-0.98093,-0.24095,0.11679,-0.96349,5.414,5.671,drunk
449601074,2024/04/08,577.0,448.0,545.0,465.0,608.0,432.0,-0.14029,0.12084,-0.98271,-0.25076,0.10674,-0.96215,5.499,5.681,drunk
449651038,2024/04/08,575.0,437.0,554.0,460.0,596.0,414.0,-0.13791,0.12003,-0.98314,-0.25535,0.10169,-0.96149,5.538,5.72,drunk
449667693,2024/04/08,573.0,441.0,560.0,470.0,587.0,412.0,-0.13429,0.12149,-0.98347,-0.25668,0.09905,-0.96141,5.55,5.745,drunk
449684348,2024/04/08,570.0,444.0,560.0,471.0,581.0,418.0,-0.1348,0.12381,-0.98311,-0.2591,0.10374,-0.96026,5.556,5.753,drunk
449701002,2024/04/08,571.0,442.0,564.0,469.0,578.0,415.0,-0.13249,0.12407,-0.98339,-0.25962,0.10347,-0.96015,5.563,5.762,drunk
449717657,2024/04/08,570.0,437.0,564.0,463.0,577.0,410.0,-0.1318,0.12241,-0.98369,-0.25962,0.10249,-0.96026,5.588,5.786,drunk
449734312,2024/04/08,563.0,431.0,554.0,456.0,572.0,405.0,-0.13458,0.12035,-0.98357,-0.26079,0.10127,-0.96007,5.627,5.812,drunk
449750966,2024/04/08,561.0,425.0,553.0,453.0,568.0,398.0,-0.13425,0.11976,-0.98368,-0.26162,0.09955,-0.96002,5.644,5.831,drunk
449767620,2024/04/08,558.0,423.0,549.0,452.0,566.0,394.0,-0.13536,0.11976,-0.98353,-0.26209,0.09889,-0.95996,5.654,5.849,drunk
449784275,2024/04/08,564.0,419.0,554.0,442.0,575.0,396.0,-0.13317,0.11746,-0.98411,-0.25902,0.10041,-0.96064,5.669,5.858,drunk
449800930,2024/04/08,596.0,401.0,587.0,419.0,605.0,383.0,-0.1228,0.10944,-0.98638,-0.25028,0.09621,-0.96338,5.689,5.879,drunk
449817584,2024/04/08,632.0,392.0,622.0,412.0,642.0,372.0,-0.11135,0.10687,-0.98802,-0.23899,0.09233,-0.96662,5.692,5.888,drunk
449834239,2024/04/08,639.0,397.0,625.0,421.0,652.0,374.0,-0.11042,0.10978,-0.9878,-0.23588,0.09316,-0.96731,5.683,5.875,drunk
449850894,2024/04/08,639.0,399.0,626.0,425.0,652.0,373.0,-0.11032,0.11171,-0.9876,-0.236,0.09325,-0.96727,5.68,5.874,drunk
449867548,2024/04/08,666.0,386.0,654.0,410.0,678.0,361.0,-0.10132,0.10666,-0.98912,-0.22868,0.08919,-0.96941,5.685,5.876,drunk
449884202,2024/04/08,745.0,329.0,717.0,349.0,773.0,308.0,-0.08023,0.08733,-0.99294,-0.19856,0.07296,-0.97737,5.679,5.864,drunk
449900857,2024/04/08,780.0,275.0,743.0,301.0,817.0,249.0,-0.07192,0.07193,-0.99481,-0.18443,0.05421,-0.98135,5.673,5.85,drunk
449917511,2024/04/08,785.0,269.0,757.0,296.0,812.0,242.0,-0.06724,0.06912,-0.99534,-0.18655,0.05045,-0.98115,5.675,5.844,drunk
449934166,2024/04/08,792.0,270.0,761.0,297.0,822.0,243.0,-0.06621,0.06894,-0.99542,-0.18345,0.05028,-0.98174,5.643,5.819,drunk
449950821,2024/04/08,792.0,277.0,759.0,304.0,824.0,251.0,-0.06733,0.07072,-0.99522,-0.18328,0.05247,-0.98166,5.605,5.779,drunk
449967475,2024/04/08,790.0,282.0,763.0,306.0,817.0,257.0,-0.06644,0.07162,-0.99522,-0.18566,0.05412,-0.98112,5.574,5.741,drunk
449984129,2024/04/08,788.0,281.0,762.0,305.0,814.0,258.0,-0.06678,0.07094,-0.99524,-0.18688,0.05403,-0.9809,5.541,5.71,drunk
450000784,2024/04/08,791.0,286.0,762.0,310.0,820.0,263.0,-0.06718,0.07236,-0.99511,-0.18528,0.05555,-0.98112,5.509,5.686,drunk
450017438,2024/04/08,793.0,289.0,765.0,318.0,821.0,260.0,-0.06601,0.07487,-0.99501,-0.18477,0.05425,-0.98128,5.479,5.654,drunk
450034093,2024/04/08,796.0,287.0,770.0,313.0,823.0,260.0,-0.06451,0.07286,-0.99525,-0.18439,0.05394,-0.98137,5.456,5.627,drunk
450050748,2024/04/08,795.0,285.0,771.0,307.0,819.0,262.0,-0.06414,0.07064,-0.99544,-0.18573,0.05427,-0.9811,5.431,5.594,drunk
450067403,2024/04/08,810.0,289.0,786.0,303.0,834.0,276.0,-0.05921,0.06893,-0.99586,-0.18073,0.05873,-0.98178,5.417,5.585,drunk
450084058,2024/04/08,827.0,282.0,807.0,299.0,848.0,266.0,-0.05209,0.06708,-0.99639,-0.17616,0.05482,-0.98283,5.393,5.564,drunk
450100712,2024/04/08,828.0,282.0,807.0,312.0,849.0,252.0,-0.052,0.07162,-0.99608,-0.17584,0.04976,-0.98316,5.382,5.528,drunk
450117367,2024/04/08,824.0,288.0,803.0,315.0,844.0,262.0,-0.05321,0.07228,-0.99596,-0.1774,0.05329,-0.98269,5.368,5.505,drunk
450134021,2024/04/08,822.0,291.0,809.0,317.0,836.0,266.0,-0.0511,0.07317,-0.99601,-0.18004,0.05437,-0.98216,5.348,5.481,drunk
450150676,2024/04/08,825.0,291.0,811.0,319.0,838.0,263.0,-0.05022,0.07344,-0.99603,-0.17918,0.05342,-0.98236,5.333,5.468,drunk
450167331,2024/04/08,823.0,294.0,808.0,314.0,838.0,273.0,-0.05139,0.07162,-0.99611,-0.1791,0.05649,-0.98221,5.323,5.48,drunk
450183985,2024/04/08,823.0,297.0,805.0,317.0,841.0,277.0,-0.05236,0.07215,-0.99602,-0.17823,0.05766,-0.9823,5.318,5.471,drunk
450200640,2024/04/08,826.0,294.0,805.0,318.0,847.0,270.0,-0.05241,0.07238,-0.996,-0.17593,0.05504,-0.98286,5.306,5.44,drunk
450217294,2024/04/08,828.0,296.0,805.0,317.0,850.0,275.0,-0.05234,0.07194,-0.99603,-0.17481,0.05632,-0.98299,5.302,5.432,drunk
450233948,2024/04/08,820.0,296.0,798.0,323.0,843.0,269.0,-0.05476,0.07413,-0.99574,-0.17708,0.05437,-0.98269,5.312,5.423,drunk
450250603,2024/04/08,746.0,292.0,722.0,326.0,769.0,259.0,-0.08093,0.07342,-0.99401,-0.20152,0.04917,-0.97825,5.322,5.429,drunk
450267258,2024/04/08,643.0,290.0,623.0,312.0,662.0,269.0,-0.1148,0.06796,-0.99106,-0.23611,0.05193,-0.97034,5.287,5.435,drunk
450283912,2024/04/08,600.0,289.0,578.0,298.0,622.0,280.0,-0.12927,0.06482,-0.98949,-0.24798,0.05728,-0.96707,5.264,5.425,drunk
450300567,2024/04/08,600.0,283.0,584.0,296.0,615.0,270.0,-0.12705,0.06393,-0.98983,-0.24986,0.05417,-0.96676,5.306,5.43,drunk
450317222,2024/04/08,596.0,275.0,582.0,295.0,610.0,255.0,-0.12745,0.0634,-0.98982,-0.25149,0.04895,-0.96662,5.337,5.455,drunk
450333876,2024/04/08,599.0,274.0,578.0,285.0,619.0,263.0,-0.12846,0.06032,-0.98988,-0.2481,0.05206,-0.96733,5.328,5.495,drunk
450350530,2024/04/08,600.0,274.0,581.0,283.0,620.0,265.0,-0.12727,0.05985,-0.99006,-0.24763,0.05283,-0.96741,5.336,5.512,drunk
450367185,2024/04/08,598.0,277.0,584.0,296.0,611.0,259.0,-0.12609,0.06425,-0.98994,-0.25021,0.05061,-0.96687,5.376,5.514,drunk
450383840,2024/04/08,598.0,273.0,582.0,290.0,613.0,257.0,-0.12658,0.062,-0.99002,-0.24944,0.04984,-0.96711,5.388,5.528,drunk
450400494,2024/04/08,599.0,277.0,585.0,295.0,613.0,259.0,-0.12523,0.06329,-0.99011,-0.24925,0.05029,-0.96713,5.413,5.55,drunk
450417149,2024/04/08,599.0,280.0,587.0,298.0,610.0,263.0,-0.1246,0.06444,-0.99011,-0.25006,0.05177,-0.96685,5.426,5.564,drunk
450433803,2024/04/08,637.0,306.0,619.0,331.0,655.0,281.0,-0.1141,0.07466,-0.99066,-0.23625,0.0568,-0.97003,5.451,5.576,drunk
450450457,2024/04/08,761.0,426.0,734.0,445.0,787.0,406.0,-0.07416,0.11548,-0.99054,-0.19264,0.10117,-0.97604,5.464,5.583,drunk
450467112,2024/04/08,907.0,599.0,865.0,598.0,949.0,600.0,-0.02928,0.16669,-0.98557,-0.13798,0.16648,-0.97634,5.438,5.581,drunk
450483767,2024/04/08,1003.0,749.0,978.0,799.0,1029.0,698.0,0.00972,0.23069,-0.97298,-0.10934,0.19691,-0.97431,5.467,5.619,drunk
450500422,2024/04/08,1272.0,1122.0,1032.0,964.0,1513.0,1280.0,0.02737,0.28209,-0.959,0.05576,0.37685,-0.9246,5.473,5.647,drunk
450517077,2024/04/08,1176.0,1125.0,1044.0,1072.0,1308.0,1177.0,0.02971,0.31451,-0.94879,-0.01331,0.34632,-0.93802,5.439,5.578,drunk
450533732,2024/04/08,1083.0,1084.0,1048.0,1094.0,1118.0,1073.0,0.03048,0.32185,-0.9463,-0.07839,0.31489,-0.94589,5.434,5.547,drunk
450550385,2024/04/08,1084.0,1083.0,1048.0,1094.0,1120.0,1073.0,0.03048,0.32166,-0.94636,-0.0777,0.31482,-0.94597,5.449,5.565,drunk
450567040,2024/04/08,1076.0,1095.0,1039.0,1110.0,1113.0,1079.0,0.02706,0.32672,-0.94473,-0.08058,0.31662,-0.94512,5.377,5.576,drunk
450583695,2024/04/08,1078.0,1096.0,1048.0,1110.0,1108.0,1081.0,0.0305,0.32684,-0.94459,-0.08194,0.31733,-0.94477,5.407,5.592,drunk
450600350,2024/04/08,1079.0,1083.0,1046.0,1088.0,1112.0,1078.0,0.03007,0.32033,-0.94683,-0.081,0.31654,-0.94511,5.478,5.601,drunk
450617004,2024/04/08,1080.0,1078.0,1049.0,1084.0,1111.0,1072.0,0.03118,0.31926,-0.94715,-0.0813,0.31491,-0.94563,5.491,5.613,drunk
450633659,2024/04/08,1081.0,1080.0,1054.0,1102.0,1109.0,1057.0,0.03241,0.32507,-0.94513,-0.08216,0.31068,-0.94696,5.433,5.621,drunk
450650314,2024/04/08,1081.0,1039.0,1051.0,1048.0,1111.0,1029.0,0.03205,0.309,-0.95052,-0.08152,0.30257,-0.94963,5.467,5.631,drunk
450666967,2024/04/08,1086.0,1032.0,1058.0,1043.0,1114.0,1022.0,0.03455,0.30747,-0.95093,-0.08081,0.30052,-0.95035,5.548,5.641,drunk
450683622,2024/04/08,1084.0,1037.0,1059.0,1048.0,1109.0,1025.0,0.03487,0.30904,-0.95041,-0.08223,0.30155,-0.9499,5.564,5.652,drunk
450700277,2024/04/08,1079.0,1024.0,1056.0,1026.0,1102.0,1021.0,0.03404,0.30261,-0.95251,-0.08461,0.30028,-0.95009,5.573,5.673,drunk
450716931,2024/04/08,1081.0,1024.0,1060.0,1023.0,1103.0,1025.0,0.03532,0.30172,-0.95274,-0.08435,0.30161,-0.94969,5.58,5.68,drunk
450733586,2024/04/08,1077.0,1027.0,1058.0,1026.0,1096.0,1028.0,0.03474,0.30302,-0.95235,-0.08673,0.30273,-0.94912,5.566,5.678,drunk
450750241,2024/04/08,1077.0,1027.0,1058.0,1029.0,1096.0,1024.0,0.03492,0.30385,-0.95208,-0.08661,0.30175,-0.94944,5.574,5.686,drunk
450766895,2024/04/08,1080.0,1033.0,1059.0,1041.0,1101.0,1025.0,0.03523,0.30755,-0.95088,-0.08516,0.30188,-0.94954,5.595,5.692,drunk
450783549,2024/04/08,1079.0,1032.0,1059.0,1040.0,1100.0,1024.0,0.03518,0.30729,-0.95097,-0.08522,0.30178,-0.94956,5.599,5.697,drunk
450800204,2024/04/08,1083.0,1031.0,1061.0,1037.0,1105.0,1024.0,0.03618,0.30641,-0.95121,-0.08341,0.30173,-0.94974,5.588,5.705,drunk
450816858,2024/04/08,1071.0,1030.0,1048.0,1037.0,1094.0,1023.0,0.032,0.30628,-0.9514,-0.08701,0.30119,-0.94958,5.59,5.709,drunk
450833513,2024/04/08,1036.0,1034.0,1006.0,1044.0,1066.0,1024.0,0.01825,0.30861,-0.95101,-0.09598,0.30149,-0.94863,5.596,5.693,drunk
450850168,2024/04/08,1007.0,1034.0,982.0,1044.0,1032.0,1024.0,0.01014,0.30868,-0.95111,-0.10709,0.30136,-0.94748,5.592,5.696,drunk
450866823,2024/04/08,1004.0,1032.0,987.0,1041.0,1021.0,1022.0,0.01193,0.30786,-0.95136,-0.11076,0.30044,-0.94735,5.592,5.707,drunk
450883476,2024/04/08,1006.0,1029.0,989.0,1038.0,1023.0,1020.0,0.0129,0.30671,-0.95171,-0.11009,0.29986,-0.94761,5.589,5.716,drunk
450900131,2024/04/08,1002.0,1026.0,984.0,1034.0,1021.0,1018.0,0.01119,0.3054,-0.95216,-0.11089,0.29911,-0.94775,5.572,5.727,drunk
450916787,2024/04/08,1001.0,1027.0,983.0,1036.0,1020.0,1018.0,0.01067,0.306,-0.95197,-0.111,0.2992,-0.94771,5.56,5.725,drunk
450933441,2024/04/08,1008.0,1028.0,993.0,1036.0,1023.0,1021.0,0.01405,0.30605,-0.95191,-0.10989,0.30002,-0.94758,5.563,5.722,drunk
450950096,2024/04/08,1009.0,1030.0,994.0,1044.0,1024.0,1016.0,0.01445,0.30833,-0.95117,-0.10979,0.29846,-0.94809,5.555,5.721,drunk
450966751,2024/04/08,1007.0,1030.0,989.0,1044.0,1024.0,1017.0,0.01295,0.3085,-0.95114,-0.10973,0.29878,-0.94799,5.55,5.712,drunk
450983405,2024/04/08,1008.0,1028.0,989.0,1040.0,1026.0,1016.0,0.0129,0.30731,-0.95152,-0.10899,0.29863,-0.94812,5.544,5.705,drunk
451000059,2024/04/08,1009.0,1025.0,994.0,1037.0,1025.0,1014.0,0.01459,0.30617,-0.95187,-0.10947,0.29778,-0.94834,5.522,5.705,drunk
451016714,2024/04/08,1009.0,1026.0,996.0,1035.0,1022.0,1018.0,0.01542,0.30544,-0.95209,-0.11034,0.29892,-0.94788,5.518,5.709,drunk
451033368,2024/04/08,1010.0,1029.0,992.0,1043.0,1028.0,1015.0,0.01376,0.30777,-0.95136,-0.1084,0.29817,-0.94834,5.524,5.713,drunk
451050023,2024/04/08,1011.0,1030.0,991.0,1045.0,1031.0,1015.0,0.01336,0.30854,-0.95112,-0.10729,0.29825,-0.94844,5.526,5.717,drunk
451066678,2024/04/08,1008.0,1031.0,991.0,1047.0,1024.0,1015.0,0.01331,0.3092,-0.9509,-0.10959,0.29836,-0.94814,5.525,5.719,drunk
451083332,2024/04/08,1008.0,1028.0,991.0,1043.0,1024.0,1013.0,0.01338,0.30802,-0.95129,-0.10972,0.29762,-0.94836,5.518,5.718,drunk
451099987,2024/04/08,1008.0,1030.0,991.0,1042.0,1026.0,1018.0,0.01328,0.30737,-0.9515,-0.10921,0.29879,-0.94805,5.522,5.705,drunk
451116641,2024/04/08,1007.0,1029.0,987.0,1045.0,1026.0,1013.0,0.01197,0.30773,-0.9514,-0.10922,0.29686,-0.94865,5.524,5.701,drunk
451133296,2024/04/08,1009.0,1032.0,988.0,1049.0,1031.0,1014.0,0.01196,0.3088,-0.95105,-0.10748,0.297,-0.94881,5.523,5.702,drunk
451149950,2024/04/08,1011.0,1032.0,990.0,1050.0,1032.0,1015.0,0.01256,0.30912,-0.95094,-0.10733,0.29743,-0.94869,5.516,5.698,drunk
451166605,2024/04/08,986.0,1014.0,956.0,1027.0,1016.0,1001.0,0.00162,0.30297,-0.953,-0.11233,0.29379,-0.94925,5.495,5.697,drunk
451183260,2024/04/08,869.0,906.0,822.0,918.0,915.0,895.0,-0.04309,0.26964,-0.962,-0.14621,0.26035,-0.95438,5.511,5.727,drunk
451199914,2024/04/08,776.0,818.0,726.0,843.0,826.0,794.0,-0.07493,0.24638,-0.96627,-0.17595,0.22837,-0.95754,5.476,5.75,drunk
451216569,2024/04/08,488.0,567.0,449.0,580.0,527.0,554.0,-0.16923,0.15898,-0.97267,-0.27349,0.1474,-0.95052,5.434,5.724,drunk
451233223,2024/04/08,491.0,562.0,461.0,575.0,520.0,549.0,-0.1656,0.1562,-0.97374,-0.27574,0.14472,-0.95028,5.508,5.762,drunk
