Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
2607783960,2024/04/08,822.0,869.0,813.0,888.0,830.0,849.0,-0.06344,0.2296,-0.97121,-0.19348,0.22088,-0.95592,5.833,6.12,drunk
2607800614,2024/04/08,830.0,853.0,nan,nan,830.0,853.0,nan,nan,nan,-0.19353,0.22333,-0.95534,nan,6.103,drunk
2607817269,2024/04/08,690.0,733.0,549.0,603.0,831.0,862.0,-0.15813,0.13262,-0.97847,-0.19449,0.2261,-0.95449,5.951,6.064,drunk
2607833924,2024/04/08,750.0,807.0,685.0,755.0,815.0,858.0,-0.10798,0.18366,-0.97704,-0.19783,0.22306,-0.95452,5.885,6.051,drunk
2607850577,2024/04/08,770.0,873.0,807.0,890.0,734.0,855.0,-0.06414,0.22917,-0.97127,-0.22444,0.22002,-0.94933,5.825,6.07,drunk
2607867232,2024/04/08,548.0,883.0,499.0,911.0,597.0,856.0,-0.16856,0.23333,-0.95768,-0.26741,0.21824,-0.93854,5.786,6.081,drunk
2607883887,2024/04/08,530.0,870.0,515.0,887.0,545.0,853.0,-0.16374,0.22628,-0.9602,-0.28395,0.21669,-0.93403,5.846,6.067,drunk
2607900541,2024/04/08,543.0,867.0,536.0,876.0,549.0,858.0,-0.15647,0.22085,-0.96268,-0.28227,0.21611,-0.93468,5.84,6.057,drunk
2607917196,2024/04/08,543.0,872.0,539.0,882.0,548.0,862.0,-0.15593,0.22327,-0.9622,-0.28301,0.21768,-0.93409,5.826,6.049,drunk
2607933851,2024/04/08,546.0,869.0,549.0,878.0,543.0,860.0,-0.15239,0.22037,-0.96344,-0.28442,0.21567,-0.93413,5.831,6.042,drunk
2607950505,2024/04/08,546.0,861.0,556.0,872.0,536.0,851.0,-0.15013,0.21745,-0.96446,-0.28673,0.21159,-0.93435,5.839,6.031,drunk
2607967160,2024/04/08,535.0,870.0,558.0,874.0,512.0,867.0,-0.14955,0.21815,-0.96439,-0.29397,0.21599,-0.93109,5.834,5.962,drunk
2607983814,2024/04/08,518.0,892.0,555.0,875.0,482.0,909.0,-0.14988,0.21885,-0.96418,-0.3014,0.22908,-0.92557,5.817,5.853,drunk
2608000468,2024/04/08,538.0,874.0,550.0,875.0,526.0,873.0,-0.15117,0.21939,-0.96386,-0.28805,0.21897,-0.93224,5.811,5.969,drunk
2608017123,2024/04/08,545.0,873.0,553.0,878.0,537.0,868.0,-0.15093,0.21925,-0.96392,-0.28576,0.21582,-0.93368,5.815,6.014,drunk
2608033778,2024/04/08,549.0,879.0,551.0,882.0,546.0,875.0,-0.15057,0.21971,-0.96388,-0.28213,0.21814,-0.93425,5.808,5.989,drunk
2608050433,2024/04/08,551.0,880.0,556.0,888.0,546.0,872.0,-0.14893,0.22031,-0.964,-0.28194,0.21603,-0.93479,5.815,5.995,drunk
2608067087,2024/04/08,549.0,879.0,551.0,888.0,547.0,869.0,-0.15005,0.21977,-0.96394,-0.28166,0.21489,-0.93514,5.818,6.013,drunk
2608083742,2024/04/08,551.0,876.0,549.0,890.0,552.0,862.0,-0.15088,0.21986,-0.96379,-0.28031,0.21228,-0.93614,5.818,6.011,drunk
