Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
1706460843,2024/04/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,drunk
1706477497,2024/04/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,drunk
1706494152,2024/04/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,drunk
1706510807,2024/04/08,-171.0,812.0,nan,nan,-171.0,812.0,nan,nan,nan,-0.44187,0.18373,-0.87806,nan,3.523,drunk
1706527461,2024/04/08,-41.0,643.0,89.0,475.0,-171.0,812.0,-0.26653,0.08344,-0.96021,-0.443,0.18463,-0.8773,4.882,3.523,drunk
1706544116,2024/04/08,77.0,502.0,141.0,486.0,13.0,517.0,-0.25081,0.08806,-0.96402,-0.40259,0.10047,-0.90985,4.962,4.565,drunk
1706560770,2024/04/08,106.0,493.0,198.0,469.0,13.0,517.0,-0.23248,0.08331,-0.96903,-0.40211,0.10082,-0.91002,5.02,4.565,drunk
1706577424,2024/04/08,183.0,417.0,224.0,412.0,143.0,422.0,-0.22449,0.06516,-0.9723,-0.36823,0.07308,-0.92686,5.141,5.128,drunk
1706594079,2024/04/08,188.0,366.0,221.0,361.0,155.0,371.0,-0.225,0.04785,-0.97318,-0.36501,0.05682,-0.92927,5.216,5.22,drunk
1706610733,2024/04/08,201.0,328.0,224.0,353.0,178.0,302.0,-0.22369,0.04516,-0.97361,-0.35852,0.03486,-0.93287,5.249,5.399,drunk
1706627387,2024/04/08,200.0,329.0,214.0,346.0,185.0,311.0,-0.22635,0.04274,-0.97311,-0.35612,0.03775,-0.93368,5.285,5.413,drunk
1706644042,2024/04/08,196.0,310.0,209.0,352.0,182.0,267.0,-0.22751,0.04489,-0.97274,-0.35689,0.02379,-0.93384,5.272,5.503,drunk
1706660697,2024/04/08,197.0,298.0,214.0,354.0,181.0,243.0,-0.22591,0.04594,-0.97306,-0.35689,0.01654,-0.934,5.26,5.55,drunk
1706677352,2024/04/08,197.0,326.0,215.0,349.0,179.0,304.0,-0.22543,0.04482,-0.97323,-0.35713,0.03663,-0.93334,5.267,5.465,drunk
1706694005,2024/04/08,189.0,325.0,213.0,351.0,165.0,300.0,-0.22581,0.04575,-0.9731,-0.3609,0.03547,-0.93193,5.264,5.47,drunk
1706710660,2024/04/08,190.0,312.0,217.0,353.0,162.0,271.0,-0.22402,0.04634,-0.97348,-0.36159,0.02626,-0.93197,5.265,5.456,drunk
1706727315,2024/04/08,193.0,313.0,225.0,349.0,160.0,277.0,-0.22116,0.0446,-0.97422,-0.36164,0.02788,-0.9319,5.269,5.457,drunk
1706743969,2024/04/08,190.0,313.0,226.0,340.0,154.0,286.0,-0.22064,0.04135,-0.97448,-0.36325,0.03019,-0.9312,5.273,5.466,drunk
1706760624,2024/04/08,190.0,308.0,219.0,336.0,162.0,279.0,-0.22287,0.03981,-0.97404,-0.36073,0.02817,-0.93224,5.274,5.474,drunk
1706777279,2024/04/08,186.0,309.0,214.0,339.0,158.0,280.0,-0.2245,0.0408,-0.97362,-0.36195,0.02836,-0.93176,5.271,5.487,drunk
1706793933,2024/04/08,185.0,308.0,219.0,335.0,150.0,281.0,-0.223,0.04008,-0.97399,-0.36409,0.02899,-0.93091,5.276,5.487,drunk
