Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
1459273572,2024/04/08,1306.0,103.0,1306.0,103.0,nan,nan,0.1475,0.00348,-0.98906,nan,nan,nan,4.739,nan,drunk
1459290226,2024/04/08,1313.0,101.0,1313.0,101.0,nan,nan,0.15085,0.0027,-0.98855,nan,nan,nan,4.72,nan,drunk
1459306881,2024/04/08,1316.0,108.0,1316.0,108.0,nan,nan,0.15094,0.00549,-0.98853,nan,nan,nan,4.701,nan,drunk
1459323536,2024/04/08,1313.0,102.0,1313.0,102.0,nan,nan,0.15051,0.00326,-0.9886,nan,nan,nan,4.687,nan,drunk
1459340190,2024/04/08,1314.0,94.0,1314.0,94.0,nan,nan,0.15055,0.0007,-0.9886,nan,nan,nan,4.68,nan,drunk
1459356845,2024/04/08,1312.0,97.0,1312.0,97.0,nan,nan,0.15079,0.00086,-0.98857,nan,nan,nan,4.672,nan,drunk
1459373499,2024/04/08,1315.0,94.0,1315.0,94.0,nan,nan,0.15106,-0.00049,-0.98853,nan,nan,nan,4.664,nan,drunk
1459390154,2024/04/08,1316.0,92.0,1316.0,92.0,nan,nan,0.15127,-0.0012,-0.98849,nan,nan,nan,4.678,nan,drunk
1459406808,2024/04/08,1320.0,94.0,1320.0,94.0,nan,nan,0.15215,-0.0004,-0.98836,nan,nan,nan,4.674,nan,drunk
1459423463,2024/04/08,1319.0,95.0,1319.0,95.0,nan,nan,0.152,-2e-05,-0.98838,nan,nan,nan,4.666,nan,drunk
1459440118,2024/04/08,1321.0,94.0,1321.0,94.0,nan,nan,0.15269,-8e-05,-0.98827,nan,nan,nan,4.67,nan,drunk
1459456772,2024/04/08,1321.0,93.0,1321.0,93.0,nan,nan,0.15255,-0.00066,-0.9883,nan,nan,nan,4.658,nan,drunk
1459473427,2024/04/08,1324.0,91.0,1324.0,91.0,nan,nan,0.1536,-0.00212,-0.98813,nan,nan,nan,4.663,nan,drunk
1459490082,2024/04/08,1330.0,87.0,1330.0,87.0,nan,nan,0.15511,-0.00469,-0.98789,nan,nan,nan,4.678,nan,drunk
1459506735,2024/04/08,1326.0,92.0,1326.0,92.0,nan,nan,0.15335,-0.00295,-0.98817,nan,nan,nan,4.677,nan,drunk
1459523390,2024/04/08,1321.0,97.0,1321.0,97.0,nan,nan,0.15174,-0.00046,-0.98842,nan,nan,nan,4.673,nan,drunk
1459540045,2024/04/08,1323.0,91.0,1323.0,91.0,nan,nan,0.15279,-0.0021,-0.98826,nan,nan,nan,4.695,nan,drunk
1459556699,2024/04/08,1328.0,89.0,1328.0,89.0,nan,nan,0.15552,-0.0024,-0.98783,nan,nan,nan,4.721,nan,drunk
1459573354,2024/04/08,1325.0,90.0,1325.0,90.0,nan,nan,0.15524,-0.00265,-0.98787,nan,nan,nan,4.734,nan,drunk
1459590009,2024/04/08,1321.0,82.0,1321.0,82.0,nan,nan,0.15359,-0.00628,-0.98811,nan,nan,nan,4.751,nan,drunk
1459606663,2024/04/08,1319.0,82.0,1319.0,82.0,nan,nan,0.15302,-0.00669,-0.9882,nan,nan,nan,4.764,nan,drunk
1459623317,2024/04/08,1321.0,91.0,1321.0,91.0,nan,nan,0.15236,-0.0037,-0.98832,nan,nan,nan,4.784,nan,drunk
1459639972,2024/04/08,1322.0,88.0,1322.0,88.0,nan,nan,0.1527,-0.00394,-0.98826,nan,nan,nan,4.816,nan,drunk
1459656627,2024/04/08,1319.0,77.0,1319.0,77.0,nan,nan,0.15204,-0.00718,-0.98835,nan,nan,nan,4.847,nan,drunk
1459673281,2024/04/08,1318.0,78.0,1318.0,78.0,nan,nan,0.15196,-0.00691,-0.98836,nan,nan,nan,4.871,nan,drunk
1459689936,2024/04/08,1329.0,78.0,1329.0,78.0,nan,nan,0.15636,-0.00722,-0.98767,nan,nan,nan,4.888,nan,drunk
1459706591,2024/04/08,1328.0,75.0,1328.0,75.0,nan,nan,0.15616,-0.00868,-0.98769,nan,nan,nan,4.914,nan,drunk
1459723245,2024/04/08,1324.0,67.0,1324.0,67.0,nan,nan,0.15401,-0.01149,-0.988,nan,nan,nan,4.946,nan,drunk
1459739899,2024/04/08,1325.0,70.0,1325.0,70.0,nan,nan,0.15418,-0.0102,-0.98799,nan,nan,nan,4.972,nan,drunk
1459756554,2024/04/08,1324.0,70.0,1324.0,70.0,nan,nan,0.1543,-0.01002,-0.98797,nan,nan,nan,4.999,nan,drunk
1459773208,2024/04/08,1329.0,65.0,1329.0,65.0,nan,nan,0.15589,-0.0112,-0.98771,nan,nan,nan,5.022,nan,drunk
1459789863,2024/04/08,1338.0,70.0,1338.0,70.0,nan,nan,0.15958,-0.00933,-0.98714,nan,nan,nan,5.058,nan,drunk
1459806518,2024/04/08,1336.0,66.0,1336.0,66.0,nan,nan,0.15932,-0.01083,-0.98717,nan,nan,nan,5.085,nan,drunk
1459823172,2024/04/08,1332.0,63.0,1332.0,63.0,nan,nan,0.15681,-0.0117,-0.98756,nan,nan,nan,5.115,nan,drunk
1459839827,2024/04/08,1333.0,60.0,1333.0,60.0,nan,nan,0.157,-0.013,-0.98751,nan,nan,nan,5.133,nan,drunk
1459856481,2024/04/08,1327.0,66.0,1327.0,66.0,nan,nan,0.15504,-0.01106,-0.98785,nan,nan,nan,5.144,nan,drunk
1459873135,2024/04/08,1239.0,15.0,1237.0,70.0,1240.0,-41.0,0.12625,-0.01116,-0.99194,-0.01549,-0.05141,-0.99856,5.156,5.065,drunk
1459889790,2024/04/08,1124.0,9.0,1154.0,60.0,1093.0,-42.0,0.09928,-0.01448,-0.99495,-0.06321,-0.05091,-0.9967,5.083,5.088,drunk
1459906445,2024/04/08,901.0,0.0,877.0,35.0,925.0,-34.0,0.00533,-0.02116,-0.99976,-0.11849,-0.04526,-0.99192,5.08,5.098,drunk
1459923100,2024/04/08,890.0,5.0,877.0,35.0,904.0,-24.0,0.00538,-0.02007,-0.99978,-0.12504,-0.04097,-0.9913,5.08,5.085,drunk
1459939754,2024/04/08,882.0,-48.0,nan,nan,882.0,-48.0,nan,nan,nan,-0.13136,-0.04896,-0.99013,nan,5.139,drunk
1459956409,2024/04/08,882.0,-5.0,882.0,38.0,882.0,-48.0,0.00513,-0.01906,-0.99981,-0.13363,-0.04927,-0.98981,5.27,5.139,drunk
1459973063,2024/04/08,887.0,36.0,887.0,36.0,nan,nan,0.00942,-0.02155,-0.99972,nan,nan,nan,5.195,nan,drunk
1459989717,2024/04/08,890.0,23.0,890.0,23.0,nan,nan,0.01087,-0.02587,-0.99961,nan,nan,nan,5.205,nan,drunk
1460006372,2024/04/08,891.0,24.0,891.0,24.0,nan,nan,0.0115,-0.02516,-0.99962,nan,nan,nan,5.206,nan,drunk
1460023027,2024/04/08,882.0,30.0,882.0,30.0,nan,nan,0.00808,-0.02284,-0.99971,nan,nan,nan,5.171,nan,drunk
1460039681,2024/04/08,878.0,35.0,878.0,35.0,nan,nan,0.00596,-0.02153,-0.99975,nan,nan,nan,5.151,nan,drunk
1460056336,2024/04/08,884.0,43.0,884.0,43.0,nan,nan,0.00717,-0.01898,-0.99979,nan,nan,nan,5.126,nan,drunk
1460072991,2024/04/08,888.0,43.0,888.0,43.0,nan,nan,0.00847,-0.01948,-0.99977,nan,nan,nan,5.097,nan,drunk
1460089644,2024/04/08,884.0,49.0,884.0,49.0,nan,nan,0.00676,-0.01713,-0.99983,nan,nan,nan,5.071,nan,drunk
1460106299,2024/04/08,882.0,49.0,882.0,49.0,nan,nan,0.00715,-0.01734,-0.99982,nan,nan,nan,5.028,nan,drunk
1460122954,2024/04/08,884.0,54.0,884.0,54.0,nan,nan,0.00747,-0.01491,-0.99986,nan,nan,nan,4.993,nan,drunk
1460139608,2024/04/08,884.0,61.0,884.0,61.0,nan,nan,0.00733,-0.01201,-0.9999,nan,nan,nan,4.944,nan,drunk
1460156263,2024/04/08,884.0,63.0,884.0,63.0,nan,nan,0.00718,-0.012,-0.9999,nan,nan,nan,4.879,nan,drunk
1460172918,2024/04/08,880.0,63.0,880.0,63.0,nan,nan,0.00608,-0.01211,-0.99991,nan,nan,nan,4.835,nan,drunk
1460189573,2024/04/08,876.0,52.0,876.0,52.0,nan,nan,0.00484,-0.0158,-0.99986,nan,nan,nan,4.81,nan,drunk
1460206226,2024/04/08,878.0,59.0,878.0,59.0,nan,nan,0.00646,-0.01341,-0.99989,nan,nan,nan,4.773,nan,drunk
1460222881,2024/04/08,879.0,70.0,879.0,70.0,nan,nan,0.00716,-0.00897,-0.99993,nan,nan,nan,4.737,nan,drunk
1460239536,2024/04/08,877.0,63.0,877.0,63.0,nan,nan,0.00701,-0.0106,-0.99992,nan,nan,nan,4.7,nan,drunk
1460256190,2024/04/08,882.0,61.0,882.0,61.0,nan,nan,0.00821,-0.01089,-0.99991,nan,nan,nan,4.667,nan,drunk
