Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
796095084,2024/04/08,155.0,81.0,152.0,93.0,157.0,68.0,-0.25478,-0.00213,-0.967,-0.37078,-0.00634,-0.9287,4.255,4.314,drunk
796111739,2024/04/08,139.0,79.0,141.0,86.0,136.0,72.0,-0.25828,-0.00432,-0.96606,-0.37678,-0.00489,-0.92629,4.274,4.349,drunk
796128393,2024/04/08,138.0,83.0,141.0,92.0,135.0,75.0,-0.25845,-0.00196,-0.96602,-0.37693,-0.00364,-0.92623,4.297,4.382,drunk
796145048,2024/04/08,133.0,82.0,129.0,92.0,136.0,73.0,-0.26209,-0.00138,-0.96504,-0.37708,-0.00373,-0.92617,4.334,4.414,drunk
796161703,2024/04/08,130.0,76.0,128.0,80.0,131.0,71.0,-0.26261,-0.00484,-0.96489,-0.37856,-0.00393,-0.92557,4.371,4.447,drunk
796178356,2024/04/08,128.0,74.0,123.0,76.0,133.0,73.0,-0.2646,-0.00606,-0.96434,-0.37808,-0.0033,-0.92577,4.398,4.476,drunk
796195011,2024/04/08,128.0,75.0,120.0,82.0,137.0,69.0,-0.26577,-0.00398,-0.96403,-0.37727,-0.00431,-0.92609,4.431,4.51,drunk
796211666,2024/04/08,134.0,76.0,127.0,83.0,141.0,68.0,-0.26368,-0.00306,-0.96461,-0.3763,-0.00434,-0.92649,4.449,4.548,drunk
796228320,2024/04/08,133.0,72.0,130.0,76.0,137.0,68.0,-0.2629,-0.00492,-0.96481,-0.37755,-0.00383,-0.92598,4.471,4.572,drunk
796244975,2024/04/08,131.0,69.0,136.0,80.0,127.0,57.0,-0.26083,-0.00284,-0.96538,-0.38028,-0.00649,-0.92485,4.505,4.593,drunk
796261630,2024/04/08,126.0,68.0,132.0,82.0,120.0,54.0,-0.26202,-0.00143,-0.96506,-0.38211,-0.007,-0.92409,4.525,4.625,drunk
796278284,2024/04/08,126.0,65.0,134.0,76.0,119.0,53.0,-0.2613,-0.00267,-0.96525,-0.38212,-0.00635,-0.92409,4.554,4.655,drunk
796294939,2024/04/08,125.0,59.0,130.0,71.0,121.0,48.0,-0.26222,-0.00392,-0.965,-0.38152,-0.00766,-0.92433,4.581,4.684,drunk
