Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
2191786173,2024/04/08,1388.0,1600.0,1422.0,1633.0,1354.0,1567.0,0.17157,0.42796,-0.88737,0.02521,0.42207,-0.90621,5.312,5.369,drunk
2191802828,2024/04/08,1386.0,1599.0,1412.0,1620.0,1360.0,1578.0,0.17028,0.42514,-0.88897,0.0285,0.42483,-0.90482,5.272,5.346,drunk
2191819483,2024/04/08,1360.0,1567.0,1377.0,1572.0,1344.0,1562.0,0.16063,0.4168,-0.89469,0.02372,0.42416,-0.90528,5.314,5.395,drunk
2191836137,2024/04/08,1358.0,1567.0,1373.0,1571.0,1344.0,1562.0,0.1596,0.41663,-0.89495,0.02369,0.42403,-0.90534,5.287,5.391,drunk
2191852792,2024/04/08,1381.0,1593.0,1405.0,1620.0,1357.0,1566.0,0.16845,0.42791,-0.88799,0.02808,0.4247,-0.9049,5.223,5.367,drunk
2191869447,2024/04/08,1386.0,1592.0,1411.0,1626.0,1360.0,1559.0,0.17011,0.42946,-0.88692,0.02915,0.42281,-0.90575,5.252,5.36,drunk
2191886101,2024/04/08,1364.0,1572.0,1375.0,1580.0,1354.0,1564.0,0.16044,0.4198,-0.89332,0.02729,0.42533,-0.90462,5.293,5.356,drunk
2191902756,2024/04/08,1358.0,1569.0,1363.0,1577.0,1352.0,1561.0,0.15705,0.4202,-0.89374,0.02676,0.42569,-0.90447,5.261,5.348,drunk
2191919411,2024/04/08,1368.0,1588.0,1391.0,1620.0,1345.0,1556.0,0.16449,0.4311,-0.88718,0.02463,0.4249,-0.90491,5.196,5.348,drunk
2191936065,2024/04/08,1371.0,1575.0,1400.0,1596.0,1342.0,1554.0,0.16766,0.42482,-0.88962,0.02348,0.42445,-0.90514,5.175,5.35,drunk
2191952720,2024/04/08,1381.0,1584.0,1400.0,1596.0,1362.0,1571.0,0.16751,0.42442,-0.88984,0.02969,0.42839,-0.90311,5.175,5.33,drunk
2191969375,2024/04/08,1455.0,1518.0,1482.0,1499.0,1429.0,1537.0,0.19341,0.39709,-0.89717,0.04997,0.41866,-0.90677,5.185,5.343,drunk
2191986029,2024/04/08,1485.0,1459.0,1482.0,1432.0,1488.0,1485.0,0.19485,0.37965,-0.90438,0.06871,0.40445,-0.91197,5.28,5.338,drunk
2192002684,2024/04/08,1533.0,1387.0,1528.0,1387.0,1539.0,1387.0,0.20983,0.36672,-0.90636,0.08575,0.37735,-0.92209,5.293,5.331,drunk
2192019339,2024/04/08,1535.0,1379.0,1530.0,1371.0,1539.0,1387.0,0.21158,0.36352,-0.90724,0.08716,0.37817,-0.92162,5.317,5.331,drunk
2192035993,2024/04/08,1523.0,1368.0,1523.0,1368.0,nan,nan,0.2083,0.36244,-0.90843,nan,nan,nan,5.311,nan,drunk
