Timestamp,HeartRate
239,40
1236,40
2225,40
3049,40
4042,40
5030,40
6035,40
7016,40
8028,40
9024,40
10030,40
10850,40
11837,40
12819,40
13827,40
14828,40
15830,40
16837,40
17680,40
18653,40
19639,40
20628,40
21639,40
22634,40
23621,40
24623,40
25637,40
26635,40
27439,40
28422,40
29422,40
30430,40
31439,40
32435,40
33277,40
34253,40
35232,40
36233,40
37237,40
38235,40
39227,40
40227,40
41236,40
42054,40
43040,40
44021,40
45020,40
46028,40
47042,40
48036,40
49040,40
50022,40
50832,40
51830,40
52841,40
53835,40
54820,40
55825,40
56835,40
57656,40
58642,40
59619,40
