Timestamp,HeartRate
283,99
1281,99
2272,99
3266,99
4078,99
5073,99
6078,99
7063,99
8066,99
9070,99
9908,99
10889,99
11863,99
12865,99
13870,99
14880,99
15880,99
16864,99
17871,99
18678,99
19675,99
20682,99
21662,99
22663,99
23670,99
24512,99
25487,99
26464,99
27464,99
28465,99
29479,99
30479,99
31480,99
32466,99
33281,99
34271,99
35284,99
36277,99
37274,99
38268,99
39117,99
40086,99
41077,99
42064,99
43068,99
44071,99
45078,99
46083,99
47063,99
47880,99
48876,99
49883,99
50879,99
51860,99
52875,99
53878,99
54697,99
55680,99
56662,99
57675,99
58672,99
59675,99
