Timestamp,HeartRate
368,49
1364,49
2367,49
3387,49
4377,49
5356,49
6363,49
7180,49
8172,49
9185,49
10176,49
11165,49
12166,49
13172,49
13989,49
14979,49
15964,49
16965,49
17976,49
18973,49
19982,49
20962,49
21780,49
22766,49
23780,49
24778,49
25777,49
26773,49
27770,49
28590,49
29581,49
30559,49
31576,49
32566,49
33571,49
34583,49
35401,49
36377,49
37365,49
38379,49
39376,49
40374,49
41373,49
42371,49
43188,49
44173,49
45179,49
46166,49
47164,49
48170,49
49180,49
50005,49
50981,49
51961,49
52971,49
53972,49
54983,49
55959,49
56971,49
57791,49
58778,49
59779,49
