Timestamp,HeartRate
417,78
1418,78
2397,78
3369,78
4344,78
5311,78
6251,78
7259,78
8245,78
9203,78
10168,78
11145,78
12082,78
13094,78
14061,78
15034,79
16006,79
16997,79
17918,79
18918,79
19894,79
20863,79
21843,79
22807,78
23735,78
24749,78
25745,78
26696,78
27665,78
28654,78
29577,78
30599,78
31554,78
32523,78
33499,78
34496,78
35406,78
36415,78
37388,78
38360,78
39348,78
40302,78
41242,78
42247,78
43219,78
44198,78
45163,78
46133,78
47071,78
48097,78
49054,78
50025,78
50994,78
51967,78
52905,78
53917,78
54889,79
55860,79
56846,79
57806,79
58749,79
59748,79
